train_id,station_id,arr_time,dep_time,block_seq
5305,ARL,16:05:00,16:07:00,B1
5305,KJN,16:20:00,16:22:00,B1
5305,GHJ,16:41:00,16:43:00,B1
5305,KLJ,16:59:00,17:01:00,B1
5305,FGR,17:13:00,17:15:00,B1
5305,FBD,18:25:00,18:25:00,B1
5306,FBD,11:35:00,11:35:00,B1
5306,FGR,11:48:00,11:50:00,B1
5306,KLJ,12:02:00,12:04:00,B1
5306,GHJ,12:19:00,12:21:00,B1
5306,KJN,12:40:00,12:42:00,B1
5306,ARL,12:54:00,12:56:00,B1
5306,BLU,13:11:00,13:13:00,B1
5306,BJR,13:37:00,13:39:00,B1
5306,KAP,13:59:00,14:01:00,B1
5306,RPO,14:10:00,14:12:00,B1
5306,CPA,14:30:00,14:30:00,B1
5309,BC,20:55:00,20:55:00,B1
5309,IZN,21:08:00,21:10:00,B1
5309,BPR,21:23:00,21:25:00,B1
5309,BHI,21:46:00,21:48:00,B1
5309,KHH,22:01:00,22:03:00,B1
5309,LKU,22:45:00,22:45:00,B1
5310,LKU,17:30:00,17:30:00,B1
5310,KHH,17:49:00,17:51:00,B1
5310,BHI,18:06:00,18:08:00,B1
5310,BPR,18:36:00,18:38:00,B1
5310,IZN,18:58:00,19:00:00,B1
5310,BC,19:25:00,19:25:00,B1
5521,JMP,20:40:00,20:40:00,B1
5521,MGR,20:52:00,20:54:00,B1
5521,SBDP,21:14:00,21:16:00,B1
5521,UMNR,21:25:00,21:27:00,B1
5521,KGG,22:00:00,22:05:00,B1
5521,MNE,22:15:00,22:20:00,B1
5521,BHB,22:31:00,22:33:00,B1
5521,DHT,22:45:00,22:47:00,B1
5521,KFA,23:00:00,23:02:00,B1
5521,SBV,23:30:00,23:32:00,B1
5521,SBM,23:45:00,23:47:00,B1
5521,SHC,00:25:00,00:25:00,B1
5522,SHC,05:10:00,05:10:00,B1
5522,SBM,05:21:00,05:23:00,B1
5522,SBV,05:35:00,05:37:00,B1
5522,KFA,05:45:00,05:47:00,B1
5522,DHT,05:55:00,05:57:00,B1
5522,BHB,06:08:00,06:10:00,B1
5522,MNE,06:25:00,06:30:00,B1
5522,KGG,06:40:00,06:45:00,B1
5522,UMNR,06:55:00,06:57:00,B1
5522,SBDP,07:23:00,07:25:00,B1
5522,MGR,07:45:00,07:47:00,B1
5522,JMP,08:00:00,08:00:00,B1
5613,JLWC,06:00:00,06:00:00,B1
5613,JLF,06:24:00,06:25:00,B1
5613,RMA,06:35:00,06:37:00,B1
5613,MKX,06:47:00,06:49:00,B1
5613,KIW,06:56:00,06:57:00,B1
5613,DARA,07:07:00,07:09:00,B1
5613,RDT,07:20:00,07:21:00,B1
5613,ALNI,07:31:00,07:32:00,B1
5613,DDV,07:39:00,07:40:00,B1
5613,DKNT,07:48:00,07:50:00,B1
5613,KOTA,08:05:00,08:05:00,B1
